Packet_Size,Transmission_Rate,Latency,Protocol_Type,Active_Connections,CPU_Usage,Memory_Usage,Bandwidth_Utilization,Request_Response_Time,Auth_Failures,Access_Violations,Firewall_Blocks,IDS_Alerts,Anomalous_Load,DWT_Feature_1
1330,95.24933624,90.97836538,0,319,46.6028404,11306.35728,11.54031273,0.705300961,1,1,15,2,0,0.008645404
1060,107.6028611,40.25436985,1,80,5.843472609,11888.79614,15.44070391,1.038257612,1,0,18,1,0,-0.898241471
1459,178.159927,36.48895698,1,191,87.34268656,14201.39653,20.70471942,1.158444076,1,2,6,1,0,-1.945257547
531,162.3498526,88.55166926,1,453,68.8829087,3643.144158,40.89049776,0.168753648,4,3,17,9,0,-0.384931412
890,90.84730958,81.72888893,0,344,18.50242647,15821.19028,20.58881074,0.543186657,8,4,12,10,0,-2.017085586
776,67.62527603,56.34818296,0,30,34.0422934,2538.955418,48.34740818,1.439068281,5,3,3,3,0,-0.112447608
1031,87.79973325,21.76612655,1,414,18.64780211,9650.953381,26.07777915,1.568563247,8,2,17,2,0,0.514155722
653,188.1134677,29.35643243,0,359,70.16248445,10549.10643,80.12495778,1.181957598,5,4,15,10,0,-4.637773196
882,137.2383257,69.06051914,1,368,10.00618766,6761.351035,88.4338855,0.614575153,8,1,17,11,1,-2.200708992
567,130.0220313,44.65371141,1,495,76.43456572,7653.099569,45.06827572,0.869659822,4,0,15,5,0,-0.494158508
1377,139.45904,85.28258725,0,229,85.0866888,14265.47054,56.01985888,0.282469943,0,2,8,9,0,-1.031145858
1383,104.9042399,95.49595084,0,481,62.51337514,10359.86025,95.81466174,1.911041272,5,0,1,12,1,0.662339634
713,171.066053,82.50732327,1,84,23.10206325,8002.315236,58.19569798,1.750487195,3,1,5,2,0,0.586725646
1154,128.4929374,43.97908807,1,150,35.60765814,2140.758043,99.55658943,0.224644459,8,4,5,2,0,0.117150517
875,67.51218542,80.98177863,1,361,45.56538936,216.668241,22.79178943,0.416332265,5,2,5,3,0,-3.588146165
1243,69.35976872,41.62975061,0,189,56.39310564,2087.001029,87.60037785,1.204079438,0,4,13,13,1,-1.443679249
712,130.528872,25.0390079,0,21,61.83636263,15303.33462,54.74827024,0.541617141,5,2,10,14,1,-0.317489052
578,190.4855327,13.00538844,1,37,52.1082508,12248.97985,12.04427001,1.875361326,2,1,16,4,0,-1.270887582
1225,96.25281825,44.71450415,1,246,34.86168327,15477.14961,97.50006473,1.535622104,2,1,3,14,1,-1.422159207
1127,180.4311753,91.32033733,0,283,80.72796885,667.7684844,96.85431098,0.619253875,6,1,3,10,0,0.496380627
1103,164.614338,31.5087929,1,102,11.91832493,10915.50442,44.49437562,0.111592681,1,0,18,14,1,-0.757220703
1281,87.17186644,28.58618484,0,419,44.63176461,804.2670698,95.8727864,1.618950043,8,3,15,8,0,-1.630986631
1422,55.45111225,97.28387067,0,294,70.92301127,12534.69786,22.6908678,0.905770448,8,4,7,12,1,-2.960746884
880,65.27708977,12.25037016,1,232,10.17417655,6157.107746,71.2099127,1.320517653,6,2,18,10,0,1.138816129
1179,159.2740901,80.72039354,1,316,64.95349343,1622.669226,27.27360882,0.645252168,8,4,19,4,0,-0.876539196
557,79.95046071,38.92329602,0,326,74.67548793,9131.941604,32.19825127,0.371459193,5,3,0,13,1,-1.974114684
1295,105.6906381,13.37391612,1,288,61.17066037,4553.911126,80.14036935,1.383092024,8,0,3,14,1,-0.007230301
525,125.2548749,92.60222862,0,336,6.099635843,10587.22568,43.96222761,0.955616717,9,0,11,0,0,-3.601971136
1380,158.8202253,22.56780972,0,476,20.31164731,10564.97868,10.64147525,0.546822432,1,3,18,8,0,1.133539519
946,66.98468349,59.66013554,0,464,34.07961171,11309.61884,47.28145818,0.361493199,4,2,1,12,1,-0.490103985
565,110.9549608,34.66487867,1,411,24.86365303,15880.19475,30.52623886,1.202911229,5,3,5,1,0,1.73909207
1420,122.7609364,15.8673522,1,245,86.82543192,6248.493588,71.49969222,1.478544886,5,0,19,12,1,-0.478830409
1259,131.1240596,14.49302371,1,387,60.3854827,7498.516044,27.50038271,0.639385228,3,0,2,3,0,-1.046368635
753,172.7540962,20.4001029,0,177,30.24253137,12893.32605,85.80281756,1.496770817,3,4,2,9,0,-2.24844913
1398,75.75172926,16.42303125,0,213,84.02428739,9296.083366,34.03837109,0.447932178,4,2,0,5,0,-2.023407013
1467,171.1747178,78.4502304,0,358,67.95050696,692.3896499,45.37254325,0.742989813,5,2,8,8,0,-3.16807477
543,153.9317642,53.70095821,0,102,29.19161301,13504.94847,36.82331747,1.515276345,7,0,6,1,0,1.373216582
596,133.3806221,40.86028822,1,286,37.2049334,918.8290428,67.9531013,1.354272687,9,3,8,8,0,-1.245430184
1053,154.9291806,47.65320191,1,22,21.95145296,2816.04017,19.10471871,0.613994891,0,0,0,8,0,-0.211988446
726,111.8026608,93.6052062,1,19,87.54128985,1723.071475,53.02894354,0.332056503,7,4,7,0,0,0.003540941
1273,70.7596379,91.96766315,0,287,48.97020215,1339.041413,40.10093337,0.180699507,1,3,17,11,1,-1.7790345
1178,149.864786,74.41088321,0,276,81.16481844,508.3895173,89.5724167,1.692038842,6,0,2,11,1,-2.606269505
935,128.700846,89.62141397,1,495,34.45248054,974.9406522,16.60708842,0.242769704,3,2,16,10,0,-2.494853928
1290,145.9062201,38.76832248,0,147,78.17153626,7134.783108,84.67255584,0.318205789,7,4,6,5,0,-3.679241237
1100,100.6998172,44.29983934,1,386,9.580382116,4120.351093,25.09124289,0.551650198,5,0,10,11,1,-3.082909401
878,186.0299866,65.23409637,0,40,88.47767699,2111.936446,17.97198939,0.946772438,4,0,4,5,0,-0.753553243
677,138.1054803,66.12633526,0,167,82.5229212,10573.41813,28.20905723,1.600595452,9,1,12,8,0,-0.072994669
926,62.81037264,53.35298542,0,91,35.87225031,3695.179379,19.23876838,0.570212619,9,3,10,5,0,-1.521494392
1414,117.4705986,46.05920636,0,72,70.85138405,401.29157,56.88855534,1.132665672,4,1,2,12,1,-0.232772644
1208,163.4534082,98.75622804,0,365,68.94192375,6752.874562,98.93934576,0.271707792,3,2,12,13,1,-0.208862131
806,169.1201843,83.90112635,1,438,81.60665775,5035.884572,13.08946167,0.98257091,2,3,19,1,0,-2.002136291
1278,124.1895579,49.14821781,1,283,31.1166734,5165.810458,51.50155144,0.437514087,2,4,5,12,1,-0.029516528
1003,184.2121356,75.45632295,1,335,44.56920045,7179.793448,44.74632962,0.501263962,2,3,14,7,0,-1.806611961
767,90.15026558,34.26055239,0,140,78.52496707,10735.73144,40.56457728,0.796974025,6,0,1,0,0,-2.192440472
1085,111.5898046,19.01523936,1,239,71.1792536,9902.018009,39.86772494,1.546560628,7,0,1,4,0,-1.473517067
507,184.7895366,41.7187923,1,78,38.44467109,15002.4596,90.5511481,1.513574217,7,0,13,9,0,-3.598024756
1419,184.4385075,46.26755201,0,199,76.8866448,8331.694994,11.70785352,0.888448655,1,3,1,2,0,-1.665899413
1007,152.8569153,11.48834121,0,17,8.991093335,7613.861565,79.74247486,0.325475193,2,0,4,10,0,-4.887853938
975,178.8470821,83.33128015,1,218,71.47393575,3493.28952,32.76398609,0.633314078,1,0,15,5,0,-0.677436235
796,63.31599004,42.32740622,1,229,22.57509805,12110.56249,44.49659597,1.060175975,5,1,7,13,1,-3.471879057
663,179.7492464,62.23763492,1,340,29.32027717,2338.334842,47.81349216,1.75188238,2,0,7,11,1,-1.66017093
984,98.09298598,16.65668685,1,138,46.92326171,7909.012948,37.42585787,1.939683768,5,1,10,4,0,0.439011635
1096,76.74972686,25.74971459,1,147,43.22743259,6799.022954,18.42029757,1.311194777,3,2,12,11,1,-1.568439421
571,85.90547545,90.07243528,0,210,49.24845908,10566.98397,20.28977639,0.766304332,9,3,14,11,1,-4.35626823
1066,112.6952762,64.78187751,1,158,51.30592563,14690.18137,36.83180117,1.417561562,9,1,3,12,1,-1.504719071
1404,87.67880069,95.52556452,1,414,33.17985374,15150.8699,83.96281476,0.738837258,5,3,7,12,1,-2.058032444
1058,98.0851379,99.8875031,1,153,19.89433861,2768.008348,22.11648875,1.288399561,2,3,15,9,0,-0.387982496
1410,70.24677291,43.46741038,1,344,70.32090449,4262.89377,76.83758498,0.563156486,4,4,15,12,1,-1.874793239
1443,94.42651483,36.89227577,1,330,38.99797267,13005.00159,35.99827565,0.607278532,7,1,9,12,1,-0.146447606
737,135.8425722,87.25204496,1,383,47.99647331,8340.648223,89.51184416,0.242928619,2,0,1,13,1,-1.116500829
603,116.2780562,99.87502843,0,450,59.79922106,7303.249637,48.54956279,0.898268189,8,4,17,3,0,-0.504277443
709,102.0078142,66.66771108,0,358,82.3192234,11398.94469,25.4550982,1.274531588,8,1,15,2,0,-1.882376601
1053,161.9678193,81.56266503,0,352,65.14199065,9670.606746,98.72600051,1.598710393,6,1,3,0,0,0.055842032
1327,184.0264957,80.35712729,1,163,8.864034175,15534.35347,25.89710673,1.639662235,7,2,19,7,0,-2.491743279
967,163.5183834,41.98057374,1,307,76.27763089,9385.196971,61.08578391,1.985644454,8,0,18,10,0,-4.36898454
953,99.80010532,61.68433422,0,101,89.09517629,7508.983839,61.23578303,0.266735879,0,2,7,4,0,-3.334897931
767,161.6663252,84.97512471,1,327,45.16122716,8730.796057,43.55321061,1.03695986,6,3,19,7,0,-1.623888664
885,72.79702737,71.93024886,1,327,87.4151786,12955.78309,95.63397333,1.090611693,9,0,7,8,1,-1.420360351
1274,69.54769821,11.90474326,1,155,51.5229431,9841.533403,85.94871062,1.62861351,2,2,13,12,1,-1.592232005
1347,101.8440556,40.3035102,0,10,44.06735965,10388.06465,84.68376048,0.60608118,5,2,15,7,0,-0.097101528
886,171.1553554,23.00281269,0,353,33.169405,15545.87819,97.67367419,0.231807408,8,0,5,5,0,-1.561991566
1376,86.95223709,30.96749909,0,427,60.89216445,9932.488202,51.13984044,0.69614174,9,1,17,9,0,-1.371894052
758,59.48801133,91.49405297,1,183,24.53473574,6146.535449,18.74671981,1.969462875,7,3,7,7,0,-0.46046535
782,69.75643028,13.320396,0,455,13.91940857,11092.08383,78.89103329,1.808938276,1,4,18,4,0,-4.226109013
1125,178.8117453,29.78206408,0,134,7.31515372,10585.40441,44.27313215,0.850969226,3,4,3,8,0,-0.841175071
1374,145.0674927,37.8612417,0,6,29.85230958,320.1774046,27.13106366,1.764916798,4,4,3,5,0,-0.010548409
539,87.98017451,65.51956648,1,333,38.64052073,7530.535819,53.49226089,0.16223352,9,3,6,1,0,-0.865721091
985,133.2943738,58.06915211,0,432,51.92651918,11912.16729,93.31470462,0.696987747,5,0,7,6,0,-1.443500604
1428,129.1369434,29.64425346,0,333,29.88373514,8034.759178,25.42213171,1.480942511,6,0,8,13,1,-0.76200509
719,148.3153968,24.78169605,1,258,88.64506365,12495.97606,86.38289337,0.520759277,3,0,0,0,1,-4.940866528
628,84.97813316,31.31182311,0,211,29.7983393,7269.050773,47.63844475,0.476942808,3,4,16,9,0,-2.097438001
1019,179.6604481,55.2276664,1,51,42.48290802,15734.8134,22.31217826,1.737434337,4,1,6,11,1,-3.758517063
1112,96.40528431,34.40600071,1,445,13.77847407,4756.976268,86.35440736,1.270312526,8,2,19,14,1,-1.388686936
1427,154.1197481,95.28422514,0,147,27.15325363,1564.74947,97.26583071,1.979143165,8,4,9,14,1,-3.358953059
1391,52.41869696,51.74786993,0,498,9.108231882,6937.187638,36.21436443,0.355872385,0,3,0,0,0,-0.745311036
1187,105.8985695,15.29164149,0,377,52.55823384,8713.173495,37.31825889,0.776643974,4,0,17,11,1,-2.54373917
1118,102.7564727,75.63397653,1,128,68.84049807,5650.590334,45.14913847,0.691305406,4,2,13,13,1,-3.783741064
1112,131.5226643,39.59607594,0,486,21.63533422,3952.270446,83.2717328,1.772251252,6,0,18,14,1,-3.307342629
759,60.91043927,68.81400389,0,258,36.27242971,10785.73319,10.93754771,0.585063388,7,0,17,14,1,-3.836911133
1489,168.5197061,35.16349335,0,51,6.412379272,6096.289088,30.15608966,0.771575896,2,0,12,7,0,-2.03776699
1465,82.66712027,61.36693676,1,154,76.35937474,10138.75961,73.530983,0.371384364,0,1,6,14,1,-1.123911111
865,151.5556722,79.49372543,1,70,71.29689962,12487.23603,46.50755054,1.573261867,1,2,1,11,1,-2.91601094
1257,170.4818185,93.52078676,1,276,10.37659262,12199.94178,39.72660607,0.55163624,5,4,6,4,0,-4.075042816
1286,134.2815434,33.501443,0,279,36.01374679,6067.418039,88.50546,0.229808517,5,1,9,10,0,-2.039273284
1043,161.132481,40.13712559,0,310,86.19936218,9129.58184,92.56005281,0.926706592,4,3,16,9,0,-2.078180872
1148,149.2790468,51.78397783,1,399,38.32229977,7249.565769,95.31875972,0.843770436,4,3,4,8,0,-2.741239502
1023,103.3294696,93.4457354,0,134,49.72773752,13945.80352,34.52954794,0.437457488,8,4,8,13,1,-3.153375213
1406,171.3287809,91.12481711,0,220,35.19564319,14072.25983,92.12613486,0.353835364,6,2,3,11,1,-0.241422087
1313,94.20520548,18.08904521,1,163,55.67116799,5565.491168,76.32689993,1.803458705,5,4,19,5,0,-2.896879816
1386,135.6819377,21.87368432,1,459,88.14333443,1558.625421,23.87932736,0.228904524,6,1,14,14,1,-4.104742134
515,161.8096609,54.59582596,1,136,89.7877128,2764.561485,64.92430255,0.288690818,2,2,13,12,1,-2.199236681
628,106.8433865,19.59573455,0,57,70.85077313,5935.3277,12.37013374,0.565589834,6,3,17,0,0,-1.336360947
1074,95.41514114,41.1022786,0,434,39.36644333,9071.574281,73.75403402,1.91039446,2,2,9,5,0,-1.438148561
608,118.9019015,23.35468404,0,177,47.02673707,10542.91347,76.02107704,0.262230074,7,2,15,12,1,-4.35926487
1386,172.6945242,67.24363196,1,115,35.32216289,5368.799636,81.04046577,1.650428171,9,2,19,0,0,-0.382619703
1032,189.4882645,95.45458886,1,499,88.77384354,10713.236,25.52725487,1.794899091,9,4,9,12,1,-1.81492684
1169,131.7625119,99.70603933,0,472,65.159626,15010.06574,66.54249469,0.817948709,8,0,8,4,0,-1.312704567
768,149.2199308,43.77170192,1,149,43.15917286,10467.02462,26.09710163,0.65839936,2,1,15,2,0,1.622416923
661,185.4910433,63.91113734,1,241,6.029797959,2621.187148,95.19850751,1.387017684,6,2,4,11,1,-1.061666718
759,64.78202771,87.06408882,0,123,49.24109022,9316.735716,70.75096234,1.435005741,7,2,18,9,0,-1.33329456
1423,84.81178668,20.57158655,1,292,88.63389714,8716.138717,18.57932632,1.581956609,2,4,0,9,0,-2.469178126
601,156.3350009,72.06079699,0,327,49.46017726,13944.13176,26.8329007,1.678076885,5,1,0,8,0,-2.164419631
1005,173.5616693,46.79592956,1,69,20.50626827,5669.818578,69.71140883,0.609951366,6,1,4,0,0,-3.86727747
1234,178.5543542,28.55315443,0,314,6.877968504,6824.8352,52.90034465,1.405227044,3,3,6,5,0,-2.051969267
1070,112.2660765,46.24782569,1,63,35.14981944,9618.678982,76.26678996,0.356320876,5,1,14,13,1,0.120819939
746,63.40098534,16.83642583,0,221,83.04938473,8438.362457,35.2709919,1.07038953,6,1,10,2,0,-1.583002999
1139,115.6672216,72.58664337,1,16,89.70709919,11532.36382,69.21257832,1.264485141,6,2,11,8,0,0.96063944
1294,84.61018853,32.74684019,1,390,85.35627786,742.1849555,25.92641512,0.40729068,0,0,16,1,0,-1.451129222
1336,93.67946825,38.02650805,1,78,67.00069943,9059.904705,58.9339237,0.245362425,1,2,16,11,1,-1.811295296
1036,165.8401335,20.89731684,1,122,52.44213192,2034.583099,96.20196324,0.470017944,0,4,16,10,0,-2.409655853
630,61.3290629,87.81932025,1,436,55.20832244,5111.822981,66.54000091,0.899118621,8,1,3,6,0,0.566328394
852,174.1371826,54.40998514,0,258,50.81432077,10619.8671,14.49942558,1.786897858,6,0,1,8,0,-2.885454808
695,114.1503629,61.493219,0,217,65.09919092,2602.885789,98.9885924,1.110637407,6,2,9,14,1,-3.263599557
1292,139.4095897,61.24894148,0,479,40.60422427,5010.585185,24.11796967,1.522136494,2,3,4,14,1,-3.489257261
1415,63.44783469,46.94438031,1,114,61.88234042,11277.80308,74.62621924,0.430874604,4,4,9,2,0,0.949638513
1429,100.6038618,27.32769239,0,370,15.33702977,10447.80336,57.92770352,0.301358576,1,4,9,2,0,-2.047569065
1165,63.45513785,77.06194736,1,461,27.58410106,1547.53074,36.4924619,0.55527298,4,4,10,2,0,-2.143900212
881,194.2315584,21.43506388,1,380,76.0602583,9278.569047,25.95794369,0.696372784,7,2,9,0,0,-1.53359701
1144,171.0892474,19.34864113,0,146,81.81865911,2441.345945,25.99321278,1.141393836,9,0,10,12,1,-2.632094087
726,118.9449132,73.91305338,0,465,50.81570019,4111.114922,87.25597131,1.774362309,2,0,5,8,0,-3.36305436
1200,83.54038225,28.79533184,1,237,7.689027463,7401.45933,88.56212627,0.909575972,3,1,9,8,0,-3.437750445
975,190.0182658,37.60954762,1,476,83.79275352,1838.61449,51.86309695,1.085716557,7,0,7,5,0,-3.492211437
976,101.6894894,52.77047203,0,460,64.67546193,15898.98679,19.32593166,0.108765718,1,3,10,8,0,-5.134195693
764,74.14766475,50.44161851,0,419,40.19237352,2729.376021,89.57485935,0.163292919,0,4,19,8,0,-2.226287729
871,134.4746583,73.77212126,1,86,55.86221017,12522.87079,53.83148376,0.25916148,2,2,18,0,0,-4.520391709
985,191.5661181,66.10886141,1,167,41.53086093,13294.43764,49.48861806,1.428088762,1,4,6,2,0,-1.545563909
933,50.57454358,67.99565461,0,129,44.55383427,15911.97712,46.6621322,1.023763601,9,4,11,14,1,-1.146299955
1145,85.71872649,74.26488976,1,165,80.37883858,6915.586164,42.85127565,0.466626277,1,3,5,2,0,-3.187530871
710,190.7671461,36.33514547,1,277,18.69216099,13998.10287,57.34048632,1.225938934,3,4,11,0,0,-1.865639603
1071,75.66289503,39.00999806,0,257,13.81187652,15324.87708,64.4087104,1.134763088,5,4,4,5,0,-1.320368326
1439,66.98651775,49.41979731,0,132,5.231943284,2849.016904,51.97889832,0.268718673,9,3,12,3,0,-0.226398899
876,135.5280824,37.67159557,1,480,31.69003193,7723.033816,90.69833471,1.316784268,9,3,16,7,0,-2.911914851
894,179.2765735,98.64440821,1,58,17.53017015,1054.17202,38.58951057,1.557594258,4,0,8,5,0,-4.364391968
949,121.5664727,83.26467338,0,257,23.69876709,9969.511791,62.04806711,0.644453375,3,4,19,3,0,-3.653739591
1442,199.1846385,24.81892194,1,141,5.955313527,9344.357894,36.99585282,1.406228838,7,1,16,4,0,-4.728968334
863,151.8757549,10.50347403,0,174,24.31161025,3345.607926,77.80150214,0.479467082,4,1,18,11,1,-1.71120278
1375,61.11123608,13.85049414,1,175,33.28048446,12786.65387,19.19089894,1.537784746,1,1,18,1,0,-6.946796334
956,198.9248198,31.96571059,0,209,7.683237195,692.5726919,26.98290971,1.832370921,3,3,7,9,0,-3.815011839
1224,111.1841355,20.28621573,1,204,56.67185057,12919.01445,82.10812689,0.939547535,6,4,7,11,1,-2.386329718
1227,93.11038008,58.00043034,1,7,53.34802966,523.6601295,26.48778357,0.564781949,3,0,14,0,0,-3.933757881
725,133.6818775,87.21957005,1,51,13.24804117,10543.57811,66.31717116,0.858435734,5,4,6,11,1,-3.631734301
1481,95.64613877,76.30751988,0,259,55.57583109,1352.435271,97.32191067,0.575147198,1,1,5,6,0,-1.248416357
630,62.96862607,29.40481568,0,178,89.88558308,4094.485757,57.06015524,0.102354814,8,2,15,9,0,-4.010537822
1087,50.21425146,45.93693304,0,410,85.27986099,11578.42225,26.86568017,1.335867562,3,1,7,11,1,-3.079307136
975,117.4375029,55.71047886,1,31,5.227034436,4558.436314,38.86219411,0.18080062,0,3,2,2,0,-1.124909116
1297,175.5295133,82.91852646,1,356,72.60715646,8227.664195,84.11122688,0.499742406,2,4,9,12,1,-2.970963317
1485,135.8472778,85.52094428,0,318,35.05644848,14652.44749,41.64948218,1.472654157,6,3,9,2,0,0.949815872
776,199.8810948,91.87464807,0,154,10.41036648,889.1862292,75.11602231,1.364877526,9,0,18,5,0,-0.906270306
655,93.02699685,55.83207255,1,451,30.15857317,12996.16872,79.96150566,0.239324933,8,4,1,2,0,-0.836526207
1259,92.06825971,72.48472718,1,364,32.34760389,1137.824777,55.10645625,1.354104008,5,4,8,6,0,-4.429757311
717,73.96241904,20.06203341,1,55,49.47576034,2116.038025,80.48920459,1.86809229,3,4,0,6,0,-2.610747564
689,74.60953824,60.8760064,1,156,61.19212022,1997.173752,38.5212704,0.241554691,1,2,9,4,0,-2.87950924
916,92.7779894,32.38226285,0,44,68.66972704,15906.2263,56.4543682,0.889807633,8,4,17,0,0,-3.058995746
1480,168.9260068,48.85451965,0,81,25.90175862,2964.962477,71.79024376,1.485924391,7,2,0,12,1,-3.24610054
1174,185.8635186,67.06454575,1,166,32.35049847,14358.51336,25.12658326,1.368673706,6,4,11,8,0,-2.684298824
1191,196.2630755,33.12873441,1,495,31.21244508,15855.82139,34.62597706,0.530370031,1,1,4,14,1,-5.895948909
1045,84.84344811,14.6966552,1,30,35.83263379,6202.17785,68.68329431,0.409827827,1,0,10,1,0,-3.815249414
540,182.1946318,10.92104708,0,322,89.97078626,10133.67184,68.98241078,1.590069308,7,4,19,14,1,-0.129674103
806,99.23826339,11.9943582,0,136,71.12518074,12487.55093,54.39723818,1.916864845,8,3,13,3,0,-3.27243203
1442,66.92608168,10.75147638,1,14,87.87418955,6343.056801,81.60268211,1.558408588,8,1,14,14,1,-3.444493572
837,180.5037388,19.93195509,1,357,63.91444006,2672.844834,53.38494118,1.930088516,7,3,1,14,1,-2.617025195
813,145.4158452,31.55398431,1,483,39.53300964,6996.827626,89.31900389,1.249491306,0,3,3,9,0,-2.484991566
574,74.70963441,29.90993628,1,106,38.12825561,12373.01356,76.23130878,1.865287835,4,2,18,9,0,-5.720566958
1452,114.4746886,98.81169348,1,359,46.52939732,12514.12793,38.3225377,1.41182782,6,0,12,1,0,-2.340787024
778,93.08865423,37.54054947,1,318,40.43393159,3765.566796,45.57286076,1.826881025,9,3,18,14,1,-1.769865637
675,160.5191853,21.4678705,0,75,75.40773092,2881.953674,70.09180172,0.407019039,5,1,12,11,1,-1.718555059
1395,118.0124346,59.10062898,0,447,44.52517111,14736.91516,90.50073569,1.64957391,0,0,11,0,0,-3.882245756
1161,198.3919918,87.21617099,0,79,30.12722062,799.5845859,26.08378594,0.473817022,9,1,1,12,1,-0.380100982
772,58.21174734,71.02543391,1,194,70.86312284,11782.34176,56.31971849,0.152115294,5,3,4,14,1,-0.545568744
1336,103.2522899,36.64738802,1,485,77.6257348,838.1000286,20.69059792,1.083413655,3,0,17,0,0,-0.674658263
1119,122.2850251,60.54545438,1,363,40.73646127,13422.61081,35.15096398,0.704678383,2,4,18,0,0,-1.459875443
1150,125.4700332,74.33703768,0,96,61.76372861,14496.09553,71.73832234,0.182709587,3,3,2,6,0,-3.070695174
1361,97.39037336,75.52940431,1,40,9.998385381,4828.964075,16.99611717,1.96257832,7,3,3,10,0,-2.577240285
1282,159.3860374,69.98846098,0,256,50.00451242,1275.576732,69.61227237,1.366285581,5,2,17,11,1,-0.574475804
1358,181.212061,88.37293823,1,397,8.823396708,7742.884128,91.07300089,1.813443129,8,1,11,8,0,-5.818496993
1430,190.8078953,88.30949125,1,107,7.481221442,4845.562284,97.24332619,1.998256913,4,4,2,14,1,-3.630642814
788,170.7640065,62.10429035,1,17,57.09861229,6732.464671,29.49689809,0.8447368,8,0,10,0,0,-1.952134493
1223,177.5870296,48.68707322,0,15,30.7835075,10673.26871,77.40081609,0.584000355,3,3,13,9,0,-2.927716764
1392,132.5817951,67.7413266,0,417,68.11565881,3436.233972,93.37334038,0.449380346,3,3,2,5,0,-3.176472686
771,173.883234,83.63908012,0,499,81.16701765,5775.529955,18.22323798,1.078855505,5,4,4,10,0,-0.31487062
1429,95.52558637,10.50868944,1,272,16.84824977,12542.7436,47.26212476,1.251553477,9,3,6,4,0,-1.437247718
565,109.7718143,99.27973081,0,499,66.58444128,10335.815,92.74687902,0.997603198,6,1,19,13,1,-1.263316171
982,97.53695207,26.46043951,1,13,48.73419985,5287.780309,28.25087484,0.835778828,1,0,16,2,0,-3.71985362
1435,120.1081003,52.32240871,1,247,14.53013626,10662.39544,94.03846154,0.419717871,3,4,18,1,0,-3.416349558
747,92.83694244,88.48267614,0,214,60.38537155,12268.47547,57.4472864,0.939533285,7,4,2,1,0,-2.068757887
655,194.2417163,30.25363591,0,151,56.80467826,9520.520737,18.99037743,0.26196196,8,2,0,14,1,-2.027530876
546,96.9266942,52.91157015,1,292,48.82955873,3907.999637,50.48895851,1.743590742,4,0,7,1,0,-0.027544967
1434,64.70668072,21.93239622,1,43,83.75005239,103.9001191,39.36350759,0.189115039,5,4,19,6,0,-2.122989951
953,129.0225749,45.55686928,1,434,49.29177417,12865.3008,35.39837445,0.823227517,9,3,4,3,0,-0.305620591
700,58.56486177,25.94219093,1,114,89.19378481,13179.87353,58.73280181,0.290261951,6,0,2,6,0,-1.735428892
1159,66.58147495,42.72649739,0,330,48.28444918,11191.91157,53.52334217,1.572462949,6,1,19,13,1,-2.983517005
623,82.90840838,43.61177951,0,81,14.84742326,1317.636809,53.37704437,0.69420026,2,4,16,9,0,-3.762784549
500,119.6525375,99.38537106,0,350,44.99005634,9405.034371,17.9327558,0.314900664,1,1,12,0,0,-1.530229524
1467,114.9876398,99.53317264,1,141,20.49794482,13154.22867,82.20863629,1.109833468,9,4,12,11,1,-3.19085042
1258,169.9537793,20.33076508,1,30,55.75634624,6295.72629,53.32953838,1.840926314,7,3,3,9,0,-2.835074614
1354,160.9211981,75.33719014,1,441,63.91623489,3248.211674,83.88152458,1.826425255,8,2,17,3,0,-3.845054415
1139,113.9477441,14.65709317,0,494,44.81699869,9443.274026,84.21351774,0.574336978,7,3,5,8,0,-2.676506125
690,100.0556311,12.71728138,1,30,13.30475225,13238.27537,38.54217924,1.467353384,7,1,1,6,0,-1.845867158
1078,97.47031761,19.48005048,1,455,44.83451888,877.0323434,10.39116734,0.157539966,1,0,14,9,0,-3.261169041
1015,166.0992631,96.89370913,0,266,11.92360825,9591.524353,92.01211097,0.350518413,3,1,1,5,0,-3.700184926
941,57.81086093,94.67771931,0,99,62.98070622,10326.46335,78.46252238,1.048997504,5,2,19,6,0,-2.60124238
1420,51.92324743,27.45350383,1,450,72.18129911,9677.635926,19.65267611,0.534637226,7,4,19,1,0,-2.03792035
1314,169.3316588,24.5505102,0,94,86.80232781,10435.53558,73.15543306,1.616697523,1,4,15,0,0,-2.716254386
1305,121.5719564,31.64815779,1,211,17.64817911,10138.86739,11.80209418,1.869037127,7,1,10,9,0,-0.028978187
642,69.63217078,56.39922947,0,295,50.25572852,2173.421771,12.49831623,0.108233301,0,0,16,8,0,-2.566849591
690,85.33489019,61.27341688,1,37,53.24067624,3835.494753,57.32409156,0.542540076,5,4,0,1,0,-1.98174235
1032,189.875593,29.94340874,0,387,83.41050537,9942.004684,18.64336863,0.935151358,7,4,12,1,0,-1.466394179
726,178.9254463,78.09605093,0,89,58.31851445,381.3212621,96.79028702,1.169850648,7,2,7,2,0,-2.157978964
812,156.4677575,37.85978525,0,418,17.36831988,10192.43785,90.4448104,1.840215277,6,2,2,11,1,-4.089764938
1128,122.3337846,92.9918193,0,255,42.08986254,10679.64732,68.48308281,1.794578632,6,0,13,12,1,-3.893403282
1448,128.0485439,69.10504358,1,214,60.65481492,3902.878682,15.73380738,1.310623189,9,4,13,2,0,-4.290017644
801,196.2866803,49.27160749,1,422,64.52417673,9610.311993,39.2351732,0.589037227,8,3,13,2,0,-4.597268432
1153,194.8655666,81.09208015,0,14,78.36128988,8592.031966,43.45506981,1.588246839,1,1,18,3,0,-2.34746937
